play_nr	wav_name	exp_code	part_nr	trial_nr	time_transition	time_duration	code_block	code_dialogue	code_tempo	code_turn_transition	code_overlap	left_left_border	left_right_border	right_left_border	right_right_border
56	3_2_23c_525_Ja_Ko.wav	0	1	28	3897	6450	243	87	197	222	199	15	25	50	60
57	3_1_13a_525_Ko_Mi.wav	0	0	29	4000	6713	233	83	97	211	99	15	25	60	70
58	3_1_14a_525_Ko_Mi.wav	0	1	29	3960	6524	243	83	197	221	199	15	25	60	70
59	3_3_48d_525_Ja_Ko.wav	0	0	30	4221	6929	233	88	97	213	99	15	25	60	70
60	3_3_46d_525_Ja_Ko.wav	0	1	30	4106	6721	243	88	197	223	199	15	25	60	70
61	3_2_28d_525_Mi_Ro.wav	0	0	31	3820	6419	233	90	97	212	99	15	25	60	70
62	3_2_29d_525_Mi_Ro.wav	3	1	31	3780	6442	243	90	197	222	199	15	25	60	70
63	3_1_7d_525_Ja_Ar.wav	0	0	32	3970	6730	234	80	97	211	99	15	25	60	70
64	3_1_8d_525_Ja_Ar.wav	0	1	32	4000	6595	244	80	197	221	199	15	25	60	70
65	3_2_16b_525_Ko_Mi.wav	0	0	33	3836	6429	234	84	97	212	99	15	25	70	80
66	3_2_17b_525_Ko_Mi.wav	0	1	33	3905	6448	244	84	197	222	199	15	25	70	80
67	3_2_4d_525_Mi_Ar.wav	0	0	34	3836	6496	234	78	97	212	99	15	25	70	80
68	3_2_5d_525_Mi_Ar.wav	0	1	34	3824	6395	244	78	197	222	199	15	25	70	80
69	3_3_51a_525_Ro_Mi.wav	0	0	35	4144	6852	234	91	97	213	99	15	25	70	80
70	3_3_49a_525_Ro_Mi.wav	0	1	35	4130	6659	244	91	197	223	199	15	25	70	80
71	3_3_52b_525_Ro_Ja.wav	0	0	36	4171	6841	234	94	97	213	99	15	25	70	80
72	3_3_54b_525_Ro_Ja.wav	0	1	36	4128	6787	244	94	197	223	199	15	25	70	80
73	3_3_37a_525_Ar_Mi.wav	0	0	37	4142	6739	234	79	97	213	99	25	35	50	60
74	3_3_38a_525_Ar_Mi.wav	0	1	37	4212	6783	244	79	197	223	199	25	35	50	60
75	3_2_10a_525_Ar_Ja.wav	0	0	38	3830	6484	234	81	97	212	99	25	35	50	60
76	3_2_11a_525_Ar_Ja.wav	0	1	38	3865	6526	244	81	197	222	199	25	35	50	60
77	3_1_1c_525_Mi_Ar.wav	0	0	39	3998	6561	234	77	97	211	99	25	35	50	60
78	3_1_2c_525_Mi_Ar.wav	0	1	39	4001	6609	244	77	197	221	199	25	35	50	60
79	3_3_43c_525_Mi_Ko.wav	0	0	40	4145	6730	234	85	97	213	99	25	35	50	60
80	3_3_44c_525_Mi_Ko.wav	3	1	40	4180	6888	244	85	197	223	199	25	35	50	60
81	1_2_22d_425_Ja_Ko.wav	0	0	41	2386	4618	235	87	96	212	98	25	35	60	70
82	1_2_23d_425_Ja_Ko.wav	0	1	41	2310	4572	245	87	196	222	198	25	35	60	70
83	1_3_46a_425_Ko_Ja.wav	0	0	42	2552	4687	235	88	96	213	98	25	35	60	70
84	1_3_47a_425_Ko_Ja.wav	0	1	42	2638	4943	245	88	196	223	198	25	35	60	70
85	1_3_37b_425_Ar_Mi.wav	0	0	43	2647	4877	235	79	96	213	98	25	35	60	70
86	1_3_38b_425_Ar_Mi.wav	0	1	43	2565	4835	245	79	196	223	198	25	35	60	70
87	1_1_15b_425_Ko_Mi.wav	0	0	44	2433	4809	235	83	96	211	98	25	35	60	70
88	1_1_13b_425_Ko_Mi.wav	0	1	44	2427	4612	245	83	196	221	198	25	35	60	70
89	1_3_40c_425_Ja_Ar.wav	0	0	45	2570	4825	235	82	96	213	98	25	35	70	80
90	1_3_41c_425_Ja_Ar.wav	0	1	45	2605	4803	245	82	196	223	198	25	35	70	80
91	1_2_10b_425_Ar_Ja.wav	0	0	46	2307	4610	235	81	96	212	98	25	35	70	80
92	1_2_11b_425_Ar_Ja.wav	0	1	46	2322	4618	245	81	196	222	198	25	35	70	80
93	1_2_16c_425_Mi_Ko.wav	0	0	47	2377	4548	235	84	96	212	98	25	35	70	80
94	1_2_17c_425_Mi_Ko.wav	0	1	47	2345	4582	245	84	196	222	198	25	35	70	80
95	1_1_25d_425_Mi_Ro.wav	0	0	48	2392	4588	235	89	96	211	98	25	35	70	80
96	1_1_26d_425_Mi_Ro.wav	0	1	48	2432	4635	245	89	196	221	198	25	35	70	80
97	1_2_28a_425_Ro_Mi.wav	0	0	49	2270	4525	235	90	96	212	98	25	35	80	90
98	1_2_29a_425_Ro_Mi.wav	3	1	49	2350	4521	245	90	196	222	198	25	35	80	90
99	1_1_19c_425_Ja_Ko.wav	0	0	50	2435	4640	236	86	96	211	98	25	35	80	90
100	1_1_20c_425_Ja_Ko.wav	0	1	50	2443	4595	246	86	196	221	198	25	35	80	90
101	1_1_7a_425_Ar_Ja.wav	0	0	51	2472	4756	236	80	96	211	98	25	35	80	90
102	1_1_8a_425_Ar_Ja.wav	0	1	51	2511	4672	246	80	196	221	198	25	35	80	90
103	1_2_34b_425_Ro_Ja.wav	0	0	52	2360	4589	236	93	96	212	98	25	35	80	90
104	1_2_35b_425_Ro_Ja.wav	0	1	52	2351	4589	246	93	196	222	198	25	35	80	90
105	1_1_31a_425_Ro_Ja.wav	0	0	53	2434	4665	236	92	96	211	98	35	45	60	70
106	1_1_32a_425_Ro_Ja.wav	0	1	53	2443	4849	246	92	196	221	198	35	45	60	70
107	1_2_4a_425_Ar_Mi.wav	0	0	54	2380	4565	236	78	96	212	98	35	45	60	70
108	1_2_5a_425_Ar_Mi.wav	0	1	54	2316	4515	246	78	196	222	198	35	45	60	70
109	1_3_52c_425_Ja_Ro.wav	0	0	55	2550	4708	236	94	96	213	98	35	45	60	70
110	1_3_53c_425_Ja_Ro.wav	0	1	55	2570	4790	246	94	196	223	198	35	45	60	70
111	1_3_43d_425_Mi_Ko.wav	0	0	56	2600	4831	236	85	96	213	98	35	45	60	70
112	1_3_45d_425_Mi_Ko.wav	0	1	56	2554	4774	246	85	196	223	198	35	45	60	70
113	1_3_49b_425_Ro_Mi.wav	0	0	57	2564	4860	236	91	96	213	98	35	45	70	80
114	1_3_50b_425_Ro_Mi.wav	0	1	57	2626	4853	246	91	196	223	198	35	45	70	80
115	1_1_1d_425_Mi_Ar.wav	0	0	58	2371	4725	236	77	96	211	98	35	45	70	80
116	1_1_2d_425_Mi_Ar.wav	3	1	58	2473	4746	246	77	196	221	198	35	45	70	80
117	1_2_28b_525_Ro_Mi.wav	0	0	59	2770	5369	237	90	97	212	98	35	45	70	80
118	1_2_29b_525_Ro_Mi.wav	0	1	59	2730	5392	247	90	197	222	198	35	45	70	80
119	1_1_21d_525_Ja_Ko.wav	0	0	60	2925	5545	237	86	97	211	98	35	45	70	80
120	1_1_19d_525_Ja_Ko.wav	0	1	60	3013	5606	247	86	197	221	198	35	45	70	80
121	1_3_37a_525_Ar_Mi.wav	0	0	61	3092	5689	237	79	97	213	98	35	45	80	90
122	1_3_38a_525_Ar_Mi.wav	0	1	61	3162	5733	247	79	197	223	198	35	45	80	90
123	1_3_52d_525_Ja_Ro.wav	0	0	62	3121	5791	237	94	97	213	98	35	45	80	90
124	1_3_54d_525_Ja_Ro.wav	0	1	62	3078	5737	247	94	197	223	198	35	45	80	90
125	1_2_10c_525_Ja_Ar.wav	0	0	63	2780	5434	237	81	97	212	98	35	45	80	90
126	1_2_11c_525_Ja_Ar.wav	0	1	63	2815	5476	247	81	197	222	198	35	45	80	90
127	1_1_7b_525_Ar_Ja.wav	0	0	64	2920	5680	237	80	97	211	98	35	45	80	90
128	1_1_8b_525_Ar_Ja.wav	0	1	64	2950	5545	247	80	197	221	198	35	45	80	90
129	1_1_25a_525_Ro_Mi.wav	0	0	65	2973	5658	237	89	97	211	98	45	55	70	80
130	1_1_26a_525_Ro_Mi.wav	0	1	65	2970	5488	247	89	197	221	198	45	55	70	80
131	1_3_48b_525_Ko_Ja.wav	0	0	66	3171	5879	237	88	97	213	98	45	55	70	80
132	1_3_46b_525_Ko_Ja.wav	0	1	66	3056	5671	247	88	197	223	198	45	55	70	80
133	1_2_22a_525_Ko_Ja.wav	0	0	67	2806	5471	237	87	97	212	98	45	55	70	80
134	1_2_23a_525_Ko_Ja.wav	3	1	67	2847	5400	247	87	197	222	198	45	55	70	80
135	1_3_51c_525_Mi_Ro.wav	0	0	68	3094	5802	238	91	97	213	98	45	55	70	80
136	1_3_49c_525_Mi_Ro.wav	0	1	68	3080	5609	248	91	197	223	198	45	55	70	80
137	1_3_43a_525_Ko_Mi.wav	0	0	69	3095	5680	238	85	97	213	98	45	55	80	90
138	1_3_44a_525_Ko_Mi.wav	0	1	69	3130	5838	248	85	197	223	198	45	55	80	90
139	1_1_31b_525_Ro_Ja.wav	0	0	70	3020	5546	238	92	97	211	98	45	55	80	90
140	1_1_32b_525_Ro_Ja.wav	0	1	70	2953	5560	248	92	197	221	198	45	55	80	90
141	1_1_1a_525_Ar_Mi.wav	0	0	71	2948	5511	238	77	97	211	98	45	55	80	90
142	1_1_2a_525_Ar_Mi.wav	0	1	71	2951	5559	248	77	197	221	198	45	55	80	90
143	1_2_34c_525_Ja_Ro.wav	0	0	72	2734	5397	238	93	97	212	98	45	55	80	90
144	1_2_35c_525_Ja_Ro.wav	0	1	72	2795	5365	248	93	197	222	198	45	55	80	90
145	1_2_16d_525_Mi_Ko.wav	0	0	73	2786	5379	238	84	97	212	98	55	65	80	90
146	1_2_17d_525_Mi_Ko.wav	0	1	73	2855	5398	248	84	197	222	198	55	65	80	90
147	1_3_4b_525_Ar_Mi.wav	0	0	74	3101	5761	238	78	97	213	98	55	65	80	90
148	1_3_5b_525_Ar_Mi.wav	0	1	74	3089	5660	248	78	197	223	198	55	65	80	90
149	1_3_41d_525_Ja_Ar.wav	0	0	75	3095	5724	238	82	97	213	98	55	65	80	90
150	1_3_42d_525_Ja_Ar.wav	0	1	75	3177	5807	248	82	197	223	198	55	65	80	90
151	1_1_13c_525_Mi_Ko.wav	0	0	76	2950	5663	238	83	97	211	98	55	65	80	90
152	1_1_14c_525_Mi_Ko.wav	99	1	76	2910	5474	248	83	197	221	198	55	65	80	90
